atr_percentile,be_armed,close_mode,direction,dxy_trend,ees_buy_band,ees_buy_score,ees_sell_band,ees_sell_score,entry_price,exit_price,geo,grade,kill_zone_active,killswitch_daily_pnl_at_decision,killswitch_pnl_recalibrated,miners_available,momentum_alignment,momentum_consensus,mtfa,of,r_multiple,real_pnl_mt5,reason,risk_usd,row_kind,score,session,sl,smc,strategy,symbol,ticket,tp,trailing_active,ts_broker,ts_utc
,,,SELL,,,,,,,,53.19,C,,,,,,,50.0,90.0,,,failed_gate=MAX_OPEN_TRADES_PER_SYMBOL,,REFUSE,62.8,ASIA_MAIN,,50.0,ORDER_FLOW_EXECUTION_AGENT,GOLD#,,,,2026-07-09 03:27:21.275611+00:00,2026-07-09 00:27:21.275611+00:00
,,,SELL,,SAIN,2.4,SAIN,39.3,,,60.51,B,,,,,,,50.0,100.0,,,failed_gate=MAX_OPEN_TRADES_PER_SYMBOL,,REFUSE,67.63,ASIA_MAIN,,50.0,ORDER_FLOW_EXECUTION_AGENT,BTCUSD#,,,,2026-07-09 03:27:34.546551+00:00,2026-07-09 00:27:34.546551+00:00
,,,SELL,,,,,,,,52.95,C,,,,,,,50.0,90.0,,,failed_gate=MAX_OPEN_TRADES_PER_SYMBOL,,REFUSE,62.74,ASIA_MAIN,,50.0,ORDER_FLOW_EXECUTION_AGENT,GOLD#,,,,2026-07-09 03:27:45.300710+00:00,2026-07-09 00:27:45.300710+00:00
,,,SELL,,SAIN,2.4,SAIN,39.3,,,50.26,B,,,,,,,50.0,100.0,,,failed_gate=MAX_OPEN_TRADES_PER_SYMBOL,,REFUSE,65.06,ASIA_MAIN,,50.0,ORDER_FLOW_EXECUTION_AGENT,BTCUSD#,,,,2026-07-09 03:27:57.067655+00:00,2026-07-09 00:27:57.067655+00:00
,,,SELL,,,,,,,,53.57,C,,,,,,,50.0,90.0,,,failed_gate=MAX_OPEN_TRADES_PER_SYMBOL,,REFUSE,62.89,ASIA_MAIN,,50.0,ORDER_FLOW_EXECUTION_AGENT,GOLD#,,,,2026-07-09 03:28:07.461111+00:00,2026-07-09 00:28:07.461111+00:00
,,,SELL,,,,,,,,54.33,B,,,,,,,50.0,98.0,,,failed_gate=MAX_OPEN_TRADES_PER_SYMBOL,,REFUSE,65.48,ASIA_MAIN,,50.0,ORDER_FLOW_EXECUTION_AGENT,GOLD#,,,,2026-07-09 03:28:27.056774+00:00,2026-07-09 00:28:27.056774+00:00
,,,SELL,,,,,,,,54.07,C,,,,,,,50.0,90.0,,,failed_gate=MAX_OPEN_TRADES_PER_SYMBOL,,REFUSE,63.02,ASIA_MAIN,,50.0,ORDER_FLOW_EXECUTION_AGENT,GOLD#,,,,2026-07-09 03:28:47.405100+00:00,2026-07-09 00:28:47.405100+00:00
,,,SELL,,,,,,,,53.57,C,,,,,,,50.0,90.0,,,failed_gate=MAX_OPEN_TRADES_PER_SYMBOL,,REFUSE,62.89,ASIA_MAIN,,50.0,ORDER_FLOW_EXECUTION_AGENT,GOLD#,,,,2026-07-09 03:29:07.147580+00:00,2026-07-09 00:29:07.147580+00:00
,,,SELL,,,,SAIN,27.4,,,46.01,C,,,,,,,50.0,97.0,,,failed_gate=MAX_OPEN_TRADES_PER_SYMBOL,,REFUSE,63.1,ASIA_MAIN,,50.0,ORDER_FLOW_EXECUTION_AGENT,GOLD#,,,,2026-07-09 03:32:12.641370+00:00,2026-07-09 00:32:12.641370+00:00
,,,BUY,,SAIN,13.8,SAIN,23.2,,,36.79,C,,,,,,,50.0,95.0,,,failed_gate=MAX_OPEN_TRADES_PER_SYMBOL,,REFUSE,60.2,ASIA_MAIN,,50.0,ORDER_FLOW_EXECUTION_AGENT,BTCUSD#,,,,2026-07-09 03:34:04.096607+00:00,2026-07-09 00:34:04.096607+00:00
,,,BUY,,SAIN,13.8,SAIN,23.2,,,47.02,C,,,,,,,50.0,95.0,,,failed_gate=MAX_OPEN_TRADES_PER_SYMBOL,,REFUSE,62.76,ASIA_MAIN,,50.0,ORDER_FLOW_EXECUTION_AGENT,BTCUSD#,,,,2026-07-09 03:34:29.820581+00:00,2026-07-09 00:34:29.820581+00:00
,,,SELL,,SAIN,13.8,SAIN,23.2,,,36.5,C,,,,,,,50.0,95.0,,,failed_gate=MAX_OPEN_TRADES_PER_SYMBOL,,REFUSE,60.12,ASIA_MAIN,,50.0,ORDER_FLOW_EXECUTION_AGENT,BTCUSD#,,,,2026-07-09 03:34:59.469508+00:00,2026-07-09 00:34:59.469508+00:00
,,,BUY,,SAIN,26.2,SAIN,24.1,,,63.75,B,,,,,,,50.0,95.0,,,failed_gate=MAX_OPEN_TRADES_PER_SYMBOL,,REFUSE,66.94,ASIA_MAIN,,50.0,ORDER_FLOW_EXECUTION_AGENT,BTCUSD#,,,,2026-07-09 03:36:59.514050+00:00,2026-07-09 00:36:59.514050+00:00
,,,BUY,,SAIN,26.2,SAIN,24.1,,,63.93,B,,,,,,,50.0,95.0,,,failed_gate=MAX_OPEN_TRADES_PER_SYMBOL,,REFUSE,66.98,ASIA_MAIN,,50.0,ORDER_FLOW_EXECUTION_AGENT,BTCUSD#,,,,2026-07-09 03:37:24.829873+00:00,2026-07-09 00:37:24.829873+00:00
,,,BUY,,SAIN,26.2,SAIN,24.1,,,63.79,B,,,,,,,50.0,95.0,,,failed_gate=MAX_OPEN_TRADES_PER_SYMBOL,,REFUSE,66.95,ASIA_MAIN,,50.0,ORDER_FLOW_EXECUTION_AGENT,BTCUSD#,,,,2026-07-09 03:37:49.651766+00:00,2026-07-09 00:37:49.651766+00:00
,,,BUY,,SAIN,26.2,SAIN,24.1,,,38.58,C,,,,,,,50.0,95.0,,,failed_gate=MAX_OPEN_TRADES_PER_SYMBOL,,REFUSE,60.64,ASIA_MAIN,,50.0,ORDER_FLOW_EXECUTION_AGENT,BTCUSD#,,,,2026-07-09 03:38:14.288775+00:00,2026-07-09 00:38:14.288775+00:00
,,,BUY,,SAIN,26.2,SAIN,24.1,,,48.72,C,,,,,,,50.0,95.0,,,failed_gate=MAX_OPEN_TRADES_PER_SYMBOL,,REFUSE,63.18,ASIA_MAIN,,50.0,ORDER_FLOW_EXECUTION_AGENT,BTCUSD#,,,,2026-07-09 03:38:38.117135+00:00,2026-07-09 00:38:38.117135+00:00
,,,BUY,,SAIN,26.2,SAIN,24.1,,,48.72,C,,,,,,,50.0,95.0,,,failed_gate=MAX_OPEN_TRADES_PER_SYMBOL,,REFUSE,63.18,ASIA_MAIN,,50.0,ORDER_FLOW_EXECUTION_AGENT,BTCUSD#,,,,2026-07-09 03:39:03.493468+00:00,2026-07-09 00:39:03.493468+00:00
,,,SELL,,SAIN,26.2,SAIN,24.1,,,38.01,C,,,,,,,50.0,95.0,,,failed_gate=MAX_OPEN_TRADES_PER_SYMBOL,,REFUSE,60.5,ASIA_MAIN,,50.0,ORDER_FLOW_EXECUTION_AGENT,BTCUSD#,,,,2026-07-09 03:39:31.706909+00:00,2026-07-09 00:39:31.706909+00:00
,,,SELL,,SAIN,26.2,SAIN,24.1,,,46.43,C,,,,,,,50.0,95.0,,,failed_gate=MAX_OPEN_TRADES_PER_SYMBOL,,REFUSE,62.61,ASIA_MAIN,,50.0,ORDER_FLOW_EXECUTION_AGENT,BTCUSD#,,,,2026-07-09 03:39:57.956913+00:00,2026-07-09 00:39:57.956913+00:00
,,,SELL,,SAIN,3.4,SAIN,21.6,,,49.15,C,,,,,,,55.0,95.0,,,failed_gate=MAX_OPEN_TRADES_PER_SYMBOL,,REFUSE,64.29,ASIA_MAIN,,50.0,ORDER_FLOW_EXECUTION_AGENT,BTCUSD#,,,,2026-07-09 03:53:11.043331+00:00,2026-07-09 00:53:11.043331+00:00
,,,SELL,,SAIN,3.4,SAIN,21.6,,,48.12,C,,,,,,,55.0,95.0,,,failed_gate=MAX_OPEN_TRADES_PER_SYMBOL,,REFUSE,64.03,ASIA_MAIN,,50.0,ORDER_FLOW_EXECUTION_AGENT,BTCUSD#,,,,2026-07-09 03:53:35.281080+00:00,2026-07-09 00:53:35.281080+00:00
,,,SELL,,SAIN,3.4,SAIN,21.6,,,59.75,B,,,,,,,55.0,100.0,,,failed_gate=MAX_OPEN_TRADES_PER_SYMBOL,,REFUSE,68.44,ASIA_MAIN,,50.0,ORDER_FLOW_EXECUTION_AGENT,BTCUSD#,,,,2026-07-09 03:54:04.733191+00:00,2026-07-09 00:54:04.733191+00:00
,,,SELL,,SAIN,3.4,SAIN,21.6,,,60.38,B,,,,,,,55.0,95.0,,,failed_gate=MAX_OPEN_TRADES_PER_SYMBOL,,REFUSE,67.09,ASIA_MAIN,,50.0,ORDER_FLOW_EXECUTION_AGENT,BTCUSD#,,,,2026-07-09 03:54:34.282840+00:00,2026-07-09 00:54:34.282840+00:00
,,,SELL,,SAIN,3.4,SAIN,21.6,,,60.4,B,,,,,,,55.0,95.0,,,failed_gate=MAX_OPEN_TRADES_PER_SYMBOL,,REFUSE,67.1,ASIA_MAIN,,50.0,ORDER_FLOW_EXECUTION_AGENT,BTCUSD#,,,,2026-07-09 03:55:04.648639+00:00,2026-07-09 00:55:04.648639+00:00
,,,SELL,,SAIN,15.0,,,,,50.0,B,,,,,,,55.0,100.0,,,failed_gate=MAX_OPEN_TRADES_PER_SYMBOL,,REFUSE,66.0,ASIA_MAIN,,50.0,ORDER_FLOW_EXECUTION_AGENT,BTCUSD#,,,,2026-07-09 03:55:36.535256+00:00,2026-07-09 00:55:36.535256+00:00
,,,SELL,,SAIN,15.0,,,,,49.6,B,,,,,,,55.0,100.0,,,failed_gate=MAX_OPEN_TRADES_PER_SYMBOL,,REFUSE,65.9,ASIA_MAIN,,50.0,ORDER_FLOW_EXECUTION_AGENT,BTCUSD#,,,,2026-07-09 03:57:46.939303+00:00,2026-07-09 00:57:46.939303+00:00
,,,SELL,,SAIN,5.0,SAIN,19.8,,,46.99,B,,,,,,,55.0,100.0,,,failed_gate=MAX_OPEN_TRADES_PER_SYMBOL,,REFUSE,65.25,ASIA_MAIN,,50.0,ORDER_FLOW_EXECUTION_AGENT,BTCUSD#,,,,2026-07-09 04:00:21.894668+00:00,2026-07-09 01:00:21.894668+00:00
,,,SELL,,SAIN,5.0,SAIN,19.8,,,45.95,C,,,,,,,55.0,100.0,,,failed_gate=MAX_OPEN_TRADES_PER_SYMBOL,,REFUSE,64.99,ASIA_MAIN,,50.0,ORDER_FLOW_EXECUTION_AGENT,BTCUSD#,,,,2026-07-09 04:00:50.933320+00:00,2026-07-09 01:00:50.933320+00:00
,,,SELL,,SAIN,28.8,SAIN,14.6,,,44.29,C,,,,,,,55.0,100.0,,,failed_gate=MAX_OPEN_TRADES_PER_SYMBOL,,REFUSE,64.57,ASIA_MAIN,,50.0,ORDER_FLOW_EXECUTION_AGENT,BTCUSD#,,,,2026-07-09 04:05:28.787363+00:00,2026-07-09 01:05:28.787363+00:00
,,,SELL,,SAIN,28.8,SAIN,14.6,,,34.11,C,,,,,,,55.0,100.0,,,failed_gate=MAX_OPEN_TRADES_PER_SYMBOL,,REFUSE,62.03,ASIA_MAIN,,50.0,ORDER_FLOW_EXECUTION_AGENT,BTCUSD#,,,,2026-07-09 04:05:55.906665+00:00,2026-07-09 01:05:55.906665+00:00
,,,SELL,,SAIN,28.8,SAIN,14.6,,,45.76,C,,,,,,,55.0,100.0,,,failed_gate=MAX_OPEN_TRADES_PER_SYMBOL,,REFUSE,64.94,ASIA_MAIN,,50.0,ORDER_FLOW_EXECUTION_AGENT,BTCUSD#,,,,2026-07-09 04:06:53.208602+00:00,2026-07-09 01:06:53.208602+00:00
,,,SELL,,,,,,,,,,,,,,,,,,,,failed_gate=GOLD_ANALYSIS_ONLY,,REFUSE,67.5,ASIA_MAIN,,,GOLD_LIQUIDITY_HUNTER_PRO,GOLD#,,,,2026-07-09 04:12:06.075838+00:00,2026-07-09 01:12:06.075838+00:00
,,,SELL,,,,,,,,,,,,,,,,,,,,failed_gate=GOLD_ANALYSIS_ONLY,,REFUSE,67.5,ASIA_MAIN,,,GOLD_LIQUIDITY_HUNTER_PRO,GOLD#,,,,2026-07-09 04:16:29.008534+00:00,2026-07-09 01:16:29.008534+00:00
,,,SELL,,,,,,,,,,,,,,,,,,,,failed_gate=GOLD_ANALYSIS_ONLY,,REFUSE,67.5,ASIA_MAIN,,,GOLD_LIQUIDITY_HUNTER_PRO,GOLD#,,,,2026-07-09 04:21:42.476927+00:00,2026-07-09 01:21:42.476927+00:00
,,,SELL,,,,,,,,,,,,,,,,,,,,failed_gate=GOLD_ANALYSIS_ONLY,,REFUSE,67.5,ASIA_MAIN,,,GOLD_LIQUIDITY_HUNTER_PRO,GOLD#,,,,2026-07-09 04:35:27.670600+00:00,2026-07-09 01:35:27.670600+00:00
,,,SELL,,SAIN,25.5,,,,,,,,,,,,,,,,,failed_gate=GOLD_ANALYSIS_ONLY,,REFUSE,67.5,ASIA_MAIN,,,GOLD_LIQUIDITY_HUNTER_PRO,GOLD#,,,,2026-07-09 04:45:44.666570+00:00,2026-07-09 01:45:44.666570+00:00
,,,SELL,,,,,,,,,,,,,,,,,,,,failed_gate=GOLD_ANALYSIS_ONLY,,REFUSE,67.5,ASIA_MAIN,,,GOLD_LIQUIDITY_HUNTER_PRO,GOLD#,,,,2026-07-09 04:50:33.474854+00:00,2026-07-09 01:50:33.474854+00:00
,,,SELL,,,,,,,,,,,,,,,,,,,,failed_gate=GOLD_ANALYSIS_ONLY,,REFUSE,67.5,ASIA_MAIN,,,GOLD_LIQUIDITY_HUNTER_PRO,GOLD#,,,,2026-07-09 04:54:27.364549+00:00,2026-07-09 01:54:27.364549+00:00
,,,SELL,,,,,,,,,,,,,,,,,,,,failed_gate=GOLD_ANALYSIS_ONLY,,REFUSE,67.5,ASIA_MAIN,,,GOLD_LIQUIDITY_HUNTER_PRO,GOLD#,,,,2026-07-09 04:59:18.827961+00:00,2026-07-09 01:59:18.827961+00:00
,,,SELL,,,,,,,,,,,,,,,,,,,,failed_gate=GOLD_ANALYSIS_ONLY,,REFUSE,67.5,ASIA_MAIN,,,GOLD_LIQUIDITY_HUNTER_PRO,GOLD#,,,,2026-07-09 05:01:38.576408+00:00,2026-07-09 02:01:38.576408+00:00
,,,SELL,,,,,,,,,,,,,,,,,,,,failed_gate=GOLD_ANALYSIS_ONLY,,REFUSE,67.5,ASIA_MAIN,,,GOLD_LIQUIDITY_HUNTER_PRO,GOLD#,,,,2026-07-09 05:05:24.751270+00:00,2026-07-09 02:05:24.751270+00:00
,,,BUY,,SAIN,26.4,,,,,41.71,C,,,,,,,50.0,100.0,,,failed_gate=MAX_OPEN_TRADES_PER_SYMBOL,,REFUSE,62.93,ASIA_MAIN,,50.0,ORDER_FLOW_EXECUTION_AGENT,GOLD#,,,,2026-07-09 05:08:28.455068+00:00,2026-07-09 02:08:28.455068+00:00
,,,BUY,,SAIN,26.4,,,,,41.7,C,,,,,,,50.0,100.0,,,failed_gate=MAX_OPEN_TRADES_PER_SYMBOL,,REFUSE,62.92,ASIA_MAIN,,50.0,ORDER_FLOW_EXECUTION_AGENT,GOLD#,,,,2026-07-09 05:08:50.417294+00:00,2026-07-09 02:08:50.417294+00:00
,,,SELL,,SAIN,26.4,,,,,,,,,,,,,,,,,failed_gate=GOLD_ANALYSIS_ONLY,,REFUSE,67.5,ASIA_MAIN,,,GOLD_LIQUIDITY_HUNTER_PRO,GOLD#,,,,2026-07-09 05:09:01.630808+00:00,2026-07-09 02:09:01.630808+00:00
,,,BUY,,SAIN,34.1,,,,,35.66,C,,,,,,,50.0,100.0,,,failed_gate=MAX_OPEN_TRADES_PER_SYMBOL,,REFUSE,61.41,ASIA_MAIN,,50.0,ORDER_FLOW_EXECUTION_AGENT,GOLD#,,,,2026-07-09 05:10:26.924406+00:00,2026-07-09 02:10:26.924406+00:00
,,,BUY,,SAIN,34.1,,,,,38.13,C,,,,,,,50.0,100.0,,,failed_gate=MAX_OPEN_TRADES_PER_SYMBOL,,REFUSE,62.03,ASIA_MAIN,,50.0,ORDER_FLOW_EXECUTION_AGENT,GOLD#,,,,2026-07-09 05:10:58.101435+00:00,2026-07-09 02:10:58.101435+00:00
,,,BUY,,SAIN,34.1,,,,,38.68,C,,,,,,,50.0,100.0,,,failed_gate=MAX_OPEN_TRADES_PER_SYMBOL,,REFUSE,62.17,ASIA_MAIN,,50.0,ORDER_FLOW_EXECUTION_AGENT,GOLD#,,,,2026-07-09 05:11:16.237510+00:00,2026-07-09 02:11:16.237510+00:00
,,,BUY,,SAIN,34.1,,,,,38.66,C,,,,,,,50.0,100.0,,,failed_gate=MAX_OPEN_TRADES_PER_SYMBOL,,REFUSE,62.16,ASIA_MAIN,,50.0,ORDER_FLOW_EXECUTION_AGENT,GOLD#,,,,2026-07-09 05:11:35.398626+00:00,2026-07-09 02:11:35.398626+00:00
,,,BUY,,SAIN,34.1,,,,,37.95,C,,,,,,,50.0,100.0,,,failed_gate=MAX_OPEN_TRADES_PER_SYMBOL,,REFUSE,61.99,ASIA_MAIN,,50.0,ORDER_FLOW_EXECUTION_AGENT,GOLD#,,,,2026-07-09 05:11:56.883919+00:00,2026-07-09 02:11:56.883919+00:00
,,,BUY,,SAIN,34.1,,,,,37.92,C,,,,,,,50.0,100.0,,,failed_gate=MAX_OPEN_TRADES_PER_SYMBOL,,REFUSE,61.98,ASIA_MAIN,,50.0,ORDER_FLOW_EXECUTION_AGENT,GOLD#,,,,2026-07-09 05:12:17.049250+00:00,2026-07-09 02:12:17.049250+00:00
,,,BUY,,SAIN,34.1,,,,,37.8,C,,,,,,,50.0,100.0,,,failed_gate=MAX_OPEN_TRADES_PER_SYMBOL,,REFUSE,61.95,ASIA_MAIN,,50.0,ORDER_FLOW_EXECUTION_AGENT,GOLD#,,,,2026-07-09 05:13:00.257984+00:00,2026-07-09 02:13:00.257984+00:00
,,,BUY,,SAIN,34.1,,,,,37.36,C,,,,,,,50.0,100.0,,,failed_gate=MAX_OPEN_TRADES_PER_SYMBOL,,REFUSE,61.84,ASIA_MAIN,,50.0,ORDER_FLOW_EXECUTION_AGENT,GOLD#,,,,2026-07-09 05:13:22.520397+00:00,2026-07-09 02:13:22.520397+00:00
,,,BUY,,SAIN,34.1,,,,,37.18,C,,,,,,,50.0,100.0,,,failed_gate=MAX_OPEN_TRADES_PER_SYMBOL,,REFUSE,61.8,ASIA_MAIN,,50.0,ORDER_FLOW_EXECUTION_AGENT,GOLD#,,,,2026-07-09 05:13:45.121450+00:00,2026-07-09 02:13:45.121450+00:00
,,,BUY,,SAIN,34.1,,,,,38.12,C,,,,,,,50.0,100.0,,,failed_gate=MAX_OPEN_TRADES_PER_SYMBOL,,REFUSE,62.03,ASIA_MAIN,,50.0,ORDER_FLOW_EXECUTION_AGENT,GOLD#,,,,2026-07-09 05:14:05.563447+00:00,2026-07-09 02:14:05.563447+00:00
,,,BUY,,SAIN,34.1,,,,,38.76,C,,,,,,,50.0,100.0,,,failed_gate=MAX_OPEN_TRADES_PER_SYMBOL,,REFUSE,62.19,ASIA_MAIN,,50.0,ORDER_FLOW_EXECUTION_AGENT,GOLD#,,,,2026-07-09 05:14:26.799027+00:00,2026-07-09 02:14:26.799027+00:00
,,,BUY,,SAIN,34.1,,,,,39.59,C,,,,,,,50.0,100.0,,,failed_gate=MAX_OPEN_TRADES_PER_SYMBOL,,REFUSE,62.4,ASIA_MAIN,,50.0,ORDER_FLOW_EXECUTION_AGENT,GOLD#,,,,2026-07-09 05:14:48.609540+00:00,2026-07-09 02:14:48.609540+00:00
,,,BUY,,,,,,,,37.18,C,,,,,,,50.0,100.0,,,failed_gate=MAX_OPEN_TRADES_PER_SYMBOL,,REFUSE,61.8,ASIA_MAIN,,50.0,ORDER_FLOW_EXECUTION_AGENT,GOLD#,,,,2026-07-09 05:17:23.828107+00:00,2026-07-09 02:17:23.828107+00:00
,,,BUY,,,,,,,,36.57,C,,,,,,,50.0,100.0,,,failed_gate=MAX_OPEN_TRADES_PER_SYMBOL,,REFUSE,61.64,ASIA_MAIN,,50.0,ORDER_FLOW_EXECUTION_AGENT,GOLD#,,,,2026-07-09 05:17:56.803296+00:00,2026-07-09 02:17:56.803296+00:00
,,,BUY,,,,,,,,36.92,C,,,,,,,50.0,100.0,,,failed_gate=MAX_OPEN_TRADES_PER_SYMBOL,,REFUSE,61.73,ASIA_MAIN,,50.0,ORDER_FLOW_EXECUTION_AGENT,GOLD#,,,,2026-07-09 05:18:29.545396+00:00,2026-07-09 02:18:29.545396+00:00
,,,BUY,,,,,,,,39.79,C,,,,,,,50.0,100.0,,,failed_gate=MAX_OPEN_TRADES_PER_SYMBOL,,REFUSE,62.45,ASIA_MAIN,,50.0,ORDER_FLOW_EXECUTION_AGENT,GOLD#,,,,2026-07-09 05:19:04.829062+00:00,2026-07-09 02:19:04.829062+00:00
,,,BUY,,,,,,,,39.2,C,,,,,,,50.0,100.0,,,failed_gate=MAX_OPEN_TRADES_PER_SYMBOL,,REFUSE,62.3,ASIA_MAIN,,50.0,ORDER_FLOW_EXECUTION_AGENT,GOLD#,,,,2026-07-09 05:19:54.211639+00:00,2026-07-09 02:19:54.211639+00:00
,,,SELL,,,,,,,,,,,,,,,,,,,,failed_gate=GOLD_ANALYSIS_ONLY,,REFUSE,67.5,ASIA_MAIN,,,GOLD_LIQUIDITY_HUNTER_PRO,GOLD#,,,,2026-07-09 05:21:48.899230+00:00,2026-07-09 02:21:48.899230+00:00
,,,BUY,,SAIN,30.4,,,,,53.25,B,,,,,,,50.0,100.0,,,failed_gate=MAX_OPEN_TRADES_PER_SYMBOL,,REFUSE,65.81,ASIA_MAIN,,50.0,ORDER_FLOW_EXECUTION_AGENT,GOLD#,,,,2026-07-09 05:25:35.612924+00:00,2026-07-09 02:25:35.612924+00:00
,,,BUY,,SAIN,30.4,,,,,42.79,C,,,,,,,50.0,100.0,,,failed_gate=MAX_OPEN_TRADES_PER_SYMBOL,,REFUSE,63.2,ASIA_MAIN,,50.0,ORDER_FLOW_EXECUTION_AGENT,GOLD#,,,,2026-07-09 05:25:56.704619+00:00,2026-07-09 02:25:56.704619+00:00
,,,BUY,,SAIN,30.4,,,,,42.59,C,,,,,,,50.0,100.0,,,failed_gate=MAX_OPEN_TRADES_PER_SYMBOL,,REFUSE,63.15,ASIA_MAIN,,50.0,ORDER_FLOW_EXECUTION_AGENT,GOLD#,,,,2026-07-09 05:26:21.429299+00:00,2026-07-09 02:26:21.429299+00:00
,,,BUY,,SAIN,30.4,,,,,53.45,B,,,,,,,50.0,100.0,,,failed_gate=MAX_OPEN_TRADES_PER_SYMBOL,,REFUSE,65.86,ASIA_MAIN,,50.0,ORDER_FLOW_EXECUTION_AGENT,GOLD#,,,,2026-07-09 05:26:45.319609+00:00,2026-07-09 02:26:45.319609+00:00
,,,BUY,,SAIN,30.4,,,,,54.42,B,,,,,,,50.0,100.0,,,failed_gate=MAX_OPEN_TRADES_PER_SYMBOL,,REFUSE,66.11,ASIA_MAIN,,50.0,ORDER_FLOW_EXECUTION_AGENT,GOLD#,,,,2026-07-09 05:27:12.309688+00:00,2026-07-09 02:27:12.309688+00:00
,,,BUY,,SAIN,30.4,,,,,54.34,B,,,,,,,50.0,100.0,,,failed_gate=MAX_OPEN_TRADES_PER_SYMBOL,,REFUSE,66.09,ASIA_MAIN,,50.0,ORDER_FLOW_EXECUTION_AGENT,GOLD#,,,,2026-07-09 05:27:37.380928+00:00,2026-07-09 02:27:37.380928+00:00
,,,BUY,,SAIN,30.4,,,,,54.0,B,,,,,,,50.0,100.0,,,failed_gate=MAX_OPEN_TRADES_PER_SYMBOL,,REFUSE,66.0,ASIA_MAIN,,50.0,ORDER_FLOW_EXECUTION_AGENT,GOLD#,,,,2026-07-09 05:28:02.254600+00:00,2026-07-09 02:28:02.254600+00:00
,,,BUY,,SAIN,30.4,,,,,54.02,B,,,,,,,50.0,100.0,,,failed_gate=MAX_OPEN_TRADES_PER_SYMBOL,,REFUSE,66.0,ASIA_MAIN,,50.0,ORDER_FLOW_EXECUTION_AGENT,GOLD#,,,,2026-07-09 05:28:25.822341+00:00,2026-07-09 02:28:25.822341+00:00
,,,BUY,,SAIN,30.4,,,,,54.15,B,,,,,,,50.0,100.0,,,failed_gate=MAX_OPEN_TRADES_PER_SYMBOL,,REFUSE,66.04,ASIA_MAIN,,50.0,ORDER_FLOW_EXECUTION_AGENT,GOLD#,,,,2026-07-09 05:28:50.895822+00:00,2026-07-09 02:28:50.895822+00:00
,,,BUY,,SAIN,30.4,,,,,53.27,B,,,,,,,50.0,100.0,,,failed_gate=MAX_OPEN_TRADES_PER_SYMBOL,,REFUSE,65.82,ASIA_MAIN,,50.0,ORDER_FLOW_EXECUTION_AGENT,GOLD#,,,,2026-07-09 05:29:17.893123+00:00,2026-07-09 02:29:17.893123+00:00
,,,BUY,,SAIN,30.4,,,,,42.6,C,,,,,,,50.0,100.0,,,failed_gate=MAX_OPEN_TRADES_PER_SYMBOL,,REFUSE,63.15,ASIA_MAIN,,50.0,ORDER_FLOW_EXECUTION_AGENT,GOLD#,,,,2026-07-09 05:29:41.597184+00:00,2026-07-09 02:29:41.597184+00:00
,,,BUY,,SAIN,30.4,,,,,42.44,C,,,,,,,50.0,100.0,,,failed_gate=MAX_OPEN_TRADES_PER_SYMBOL,,REFUSE,63.11,ASIA_MAIN,,50.0,ORDER_FLOW_EXECUTION_AGENT,GOLD#,,,,2026-07-09 05:30:06.754521+00:00,2026-07-09 02:30:06.754521+00:00
,,,SELL,,,,SAIN,5.0,,,55.43,C,,,,,,,50.0,94.0,,,failed_gate=MAX_OPEN_TRADES_PER_SYMBOL,,REFUSE,64.56,ASIA_MAIN,,50.0,ORDER_FLOW_EXECUTION_AGENT,GOLD#,,,,2026-07-09 05:30:27.673713+00:00,2026-07-09 02:30:27.673713+00:00
,,,SELL,,,,SAIN,5.0,,,58.38,B,,,,,,,50.0,94.0,,,failed_gate=MAX_OPEN_TRADES_PER_SYMBOL,,REFUSE,65.3,ASIA_MAIN,,50.0,ORDER_FLOW_EXECUTION_AGENT,GOLD#,,,,2026-07-09 05:30:49.248691+00:00,2026-07-09 02:30:49.248691+00:00
,,,SELL,,,,SAIN,5.0,,,34.5,C,,,,,,,50.0,94.0,,,failed_gate=MAX_OPEN_TRADES_PER_SYMBOL,,REFUSE,59.33,ASIA_MAIN,,50.0,ORDER_FLOW_EXECUTION_AGENT,GOLD#,,,,2026-07-09 05:32:56.911904+00:00,2026-07-09 02:32:56.911904+00:00
,,,SELL,,,,SAIN,5.0,,,36.03,C,,,,,,,50.0,94.0,,,failed_gate=MAX_OPEN_TRADES_PER_SYMBOL,,REFUSE,59.71,ASIA_MAIN,,50.0,ORDER_FLOW_EXECUTION_AGENT,GOLD#,,,,2026-07-09 05:33:20.254765+00:00,2026-07-09 02:33:20.254765+00:00
,,,SELL,,,,SAIN,5.0,,,37.09,C,,,,,,,50.0,94.0,,,failed_gate=MAX_OPEN_TRADES_PER_SYMBOL,,REFUSE,59.97,ASIA_MAIN,,50.0,ORDER_FLOW_EXECUTION_AGENT,GOLD#,,,,2026-07-09 05:33:45.105747+00:00,2026-07-09 02:33:45.105747+00:00
,,,SELL,,,,SAIN,5.0,,,48.37,C,,,,,,,50.0,94.0,,,failed_gate=MAX_OPEN_TRADES_PER_SYMBOL,,REFUSE,62.79,ASIA_MAIN,,50.0,ORDER_FLOW_EXECUTION_AGENT,GOLD#,,,,2026-07-09 05:34:32.920942+00:00,2026-07-09 02:34:32.920942+00:00
